,title,music_director,artist_id,album_name,album_uri,track_name,preview_url,most_popular,popularity,acousticness,danceability,energy,tempo,valence,instrumentalness,liveness,loudness,speechiness
3630,Life Guidance,Manfred Plessl,0SeFpebTpwy8ZaO1NZpYqH,Life Guidance - Original Score,spotify:album:54WSa5gol4AZ9zKmiAJjxV,Alex's Theme Credit Against Collateral,https://p.scdn.co/mp3-preview/35766cc4472853b4ff149bb3e0e146a7196c2028?cid=0e18970867524f1fba6634279dd9e5b2,3vxa8i4Qpng9Qb0NadT8Ob,0,0.9,0.22399999999999998,0.21600000000000003,83.50299999999999,0.106,0.633,0.0973,-21.835,0.0463
3631,Alter Egos,Sean Lennon,5JUYSPkis2Mk6HUbmMqk1m,Alter Egos,spotify:album:1fNRYOzTvJoKO3pm7Rde7r,My Hero,https://p.scdn.co/mp3-preview/403c966c1af24be4524e296d800301a561a09482?cid=0e18970867524f1fba6634279dd9e5b2,2b0rBOLQxhmOCrDRKHbSiX,1,0.589,0.643,0.36700000000000005,113.961,0.586,0.0,0.47,-11.719000000000001,0.0314
3632,The Night Crew,Kevin Riepl,3KI5WbVoQx4UmqKi4dNqtM,The Night Crew (Original Motion Picture Soundtrack),spotify:album:6ipr4nuxsmgLjEhcytP1BL,She's Gone,https://p.scdn.co/mp3-preview/c9651afff0236ee5639ad7598953de308e5022b6?cid=0e18970867524f1fba6634279dd9e5b2,7pO1lF9dal3HFcLCDqLC3G,9,0.42700000000000005,0.136,0.267,175.335,0.0353,0.7140000000000001,0.34700000000000003,-20.233,0.0448
3633,Everything's Jake,Christopher North,0jbuhpvcqWlRvBLXYGXHFT,Everything's Jake,spotify:album:7vH1sfCdxdU6rtgBwB0Hjt,Hooded,https://p.scdn.co/mp3-preview/778fb9a63c99dffe6344e877984546c3e4d919f1?cid=0e18970867524f1fba6634279dd9e5b2,7BlR2I8EXSG86MC2AX5QLu,0,0.638,0.36700000000000005,0.105,113.196,0.0315,0.934,0.073,-26.081,0.0374
3635,The Rendezvous,Austin Wintory,3Rwlus4QnnBSnTe8pJV0rw,The Rendezvous,spotify:album:7GbudrG1K5zonwQ7Dg0iQy,Strangely in Love,https://p.scdn.co/mp3-preview/831f20b989fe14cd9bf4dfdf5dddc11f9d07ed27?cid=0e18970867524f1fba6634279dd9e5b2,4GnO3C5cBNNRR7zPDuumoU,4,0.904,0.22699999999999998,0.17,89.635,0.0741,0.905,0.16,-19.699,0.0475
3640,Munchie,Chuck Cirino,6nTrEFCCHC2i3j2QWFgxQd,Munchie (Original Motion Picture Soundtrack),spotify:album:1dhOER8th3uyiyRPYSz0W7,Opening Chase,https://p.scdn.co/mp3-preview/e8cf8d0d77903f93fac86d4606b499fd736a1305?cid=0e18970867524f1fba6634279dd9e5b2,3D7fd4OmL752SVPkAqAebh,0,0.48200000000000004,0.389,0.486,124.905,0.32899999999999996,0.364,0.134,-13.77,0.0312
3642,Lost for Words,Andre Matthias,0SDSEUDEZ6MagkPt2azOuh,Lost for Words (Original Motion Picture Soundtrack),spotify:album:2AhS5s2UdnVAeHCvAjKop3,A New City,https://p.scdn.co/mp3-preview/410881696eb97bab0ce267866d8477374576f8fc?cid=0e18970867524f1fba6634279dd9e5b2,2TiczPJxWNAqmg2MuVjrZp,0,0.244,0.22699999999999998,0.312,120.084,0.179,0.855,0.113,-16.119,0.0361
3644,Virgin Witch,Ted Dicks,5qHHt4YkYavlirzPspWVLx,Virgin Witch (Original Motion Picture Soundtrack),spotify:album:2cacs4Qqv4P2ZhlfMRCNzU,Virgin Witch 1,https://p.scdn.co/mp3-preview/aab522429e84bf9e0b683b3b36f2cfa8e16349d7?cid=0e18970867524f1fba6634279dd9e5b2,56OFUWEqLwUXWyE4QXBM6x,1,0.857,0.369,0.23,89.86200000000001,0.136,0.917,0.15,-15.603,0.0382
3649,Six Gun Savior,Charles-Henri Avelange,0lk7ysNJ2vnpkRd1gT54cd,Six Gun Savior (Original Motion Picture Soundtrack),spotify:album:5aa6FBDkUMwd7GfpNx8Rns,Six Gun Overture,https://p.scdn.co/mp3-preview/8708d5f7c1a44e46c9a34b2fc8db181f56de1c20?cid=0e18970867524f1fba6634279dd9e5b2,0sbbz9kFIGndzgjxCTQrSa,0,0.41100000000000003,0.225,0.235,90.272,0.18,0.882,0.111,-19.07,0.0372
3653,Once Fallen,Jeff Beal,4J71DltC2dxSTBO9kq14zS,Once Fallen (Original Motion Picture Soundtrack),spotify:album:4lIzgvVZdsqneOCwCQN3Hb,Once Fallen,https://p.scdn.co/mp3-preview/5c0d956b3e35237b34452ae4b9374bbbdea2ace4?cid=0e18970867524f1fba6634279dd9e5b2,55fnOpFJ2wG9cUogxzlS3w,1,0.638,0.616,0.193,129.558,0.128,0.872,0.0817,-21.459,0.0316
3655,Dead Souls,Jonathan Bartz,0AbB4b3SMlb6bYhyFXJ9SG,Dead Souls (Soundtrack from the Chiller Original Movie),spotify:album:6sfTPxermhyGJ4JrsAQ6Ej,The Spider and the Fly,https://p.scdn.co/mp3-preview/1065cc455d6c1033610181ff44d2e9adbcc1caa7?cid=0e18970867524f1fba6634279dd9e5b2,4yjc5EwAQkKw6LHNjJroko,0,0.853,0.134,0.18,80.262,0.0973,0.741,0.107,-20.592,0.0378
3656,Lizzie,Jeff Russo,5L9DgM2FSb2Ny1vfxfyYU8,Lizzie (Original Motion Picture Soundtrack),spotify:album:4lCYyD1pPtySvAEUI2MYfh,End Credits (Lizzie Suite),https://p.scdn.co/mp3-preview/5b283f762a2f54d3c99cbd01a9a8813de43eec6d?cid=0e18970867524f1fba6634279dd9e5b2,3vtpFLITezefvR0VmACYIV,15,0.929,0.107,0.0567,70.01,0.0337,0.9079999999999999,0.12,-23.294,0.0475
3659,Kaashmora,Santhosh Narayanan,5FVBduYaeVBb6JIghza7v6,Kaashmora (Original Motion Picture Soundtrack),spotify:album:7akBSxqtiZkNmN2qx7fSnt,Oyaa Oyaa,https://p.scdn.co/mp3-preview/55410adeea2215d9c0ada936abae6b6528f014fe?cid=0e18970867524f1fba6634279dd9e5b2,5gV9VymeC4nldWWt6iyIqy,34,0.83,0.575,0.696,110.523,0.514,0.0192,0.0946,-6.575,0.24100000000000002
3664,Huk!,Albert Glasser,4VjSH9c0b13KQpdgCi6nTi,Huk! (Original Motion Picture Soundtrack),spotify:album:6fH6EJpSDj5Paz6yftb97o,Prologue / Main Title,https://p.scdn.co/mp3-preview/0c6054d2513b36b85f11c9877a0dbccf2e32ae51?cid=0e18970867524f1fba6634279dd9e5b2,18e7XQz8W5AmKwooZhey5S,0,0.8740000000000001,0.26899999999999996,0.35,128.45600000000002,0.124,0.138,0.14300000000000002,-9.147,0.0449
3665,The Doll Squad,Nicholas Carras,0wBQOu2dFCK8Vq3A7fgr5b,The Doll Squad,spotify:album:0idi9IounUuyewkaXGBUvW,Doll Squad Theme,https://p.scdn.co/mp3-preview/c8ee97aca9deceea756c7cad677b1bc088e4fd3c?cid=0e18970867524f1fba6634279dd9e5b2,7FcobXSttcQuRGLLIUvG2q,1,0.428,0.61,0.578,119.87299999999999,0.701,0.0269,0.0947,-10.648,0.0377
3670,The Borrowers,Rod McKuen,62JorFOkIjXHHU7GMT9r77,Mary Norton's Family Classic The Borrowers (Original Motion Picture Score),spotify:album:5Jxm7ypDGbchSPhBrrxsaa,Isn't It Something,,1vs5OKDLOaTTHPGo1RchBy,1,0.857,0.512,0.163,103.29799999999999,0.19,1.05e-05,0.109,-16.727,0.0346
3671,Sorceress,Chuck Cirino,6nTrEFCCHC2i3j2QWFgxQd,Sorceress (Original Motion Picture Soundtrack),spotify:album:5i39LJaJ6Wqs2yYVWP7MXX,Prologue and The Accident,https://p.scdn.co/mp3-preview/210e16be90e4d19f649a154992973032502ef8cd?cid=0e18970867524f1fba6634279dd9e5b2,7g6X04mQkwaau3F4dd5gmT,0,0.722,0.33399999999999996,0.278,110.065,0.0366,0.934,0.107,-15.587,0.0342
3673,Remember Me,Olivier Deriviere,2CXwRGFTYdcEAI44NT7qDR,Remember Me (feat. Philharmonia Orchestra) [Original Soundtrack],spotify:album:6rqgb726zE5CQOcwi30MMQ,Nilin the Memory Hunter,https://p.scdn.co/mp3-preview/8227cb1b0ed7bdb6f667b66eb198f27e18ee2b9b?cid=0e18970867524f1fba6634279dd9e5b2,7zBGquEvEAAR6QA8xUmjtv,18,0.672,0.498,0.748,143.998,0.0785,0.818,0.295,-9.437000000000001,0.1
3675,Chu and Blossom,Rob Simonsen,2ZeUaZT3s3NSbeV7OS094J,Chu and Blossom (Original Motion Picture Soundtrack),spotify:album:6rxEo7jcdkTiAtXIsSvPQL,Joon Arrives,https://p.scdn.co/mp3-preview/ba5c2c1893ea058933619b2993cdb007b1496ab1?cid=0e18970867524f1fba6634279dd9e5b2,6X50x1yHAywlndY47iucNp,4,0.691,0.8059999999999999,0.177,98.051,0.345,0.5379999999999999,0.0787,-16.952,0.0577
3683,Hired to Kill,Jerry Grant,43FnyuX60HT5IkLwGqni2X,Hired to Kill (Original Motion Picture Soundtrack),spotify:album:00g7VCNYFbC2keD4kIrShv,Fanfare and Fireworks,https://p.scdn.co/mp3-preview/a9e4d201824d81077da953d1f15d7dda975be914?cid=0e18970867524f1fba6634279dd9e5b2,2iJkY8idbHLERFqyqA68N1,0,0.444,0.535,0.452,124.777,0.168,0.654,0.145,-9.921,0.0301
3685,Suicide Squad,Steven Price,3sw7CBftCnflJN8HQiUNmK,Suicide Squad (Original Motion Picture Score),spotify:album:54ELeWTUyq31j9N9rVo3BM,Task Force X,https://p.scdn.co/mp3-preview/b9364ce173c37ddfabfa00a27857dbfda951aaab?cid=0e18970867524f1fba6634279dd9e5b2,5cbLjpz9mPdlWzukPaxn6N,17,0.243,0.522,0.655,87.056,0.111,0.955,0.152,-9.175,0.027000000000000003
3689,Operator,Sage Lewis,427U9w07QZJWaKwmhWWxKy,Operator (Original Motion Picture Soundtrack),spotify:album:2R53o9RCFT8FhMwVUZzeef,"For Once in My Life, Fight",https://p.scdn.co/mp3-preview/f9594f69e337f14ef9b513651dc36ddf8ccac01b?cid=0e18970867524f1fba6634279dd9e5b2,5IpQ67n4FewwXmvn6W0Aoy,1,0.894,0.278,0.147,169.66400000000002,0.0985,0.000547,0.19899999999999998,-15.0,0.0431
3694,The Dead Matter,Midnight Syndicate,5hgOjk7FGUwJvo1J3oDK9R,The Dead Matter: Original Motion Picture Soundtrack,spotify:album:26RIvQueyEPMxS69wjQMDo,Sleep,https://p.scdn.co/mp3-preview/2925620b7306e84e7e79c48f931d0ccc82cfaedc?cid=0e18970867524f1fba6634279dd9e5b2,3qgo9K7JyLcnj4eOlCAhHW,16,0.953,0.14300000000000002,0.0327,74.551,0.0329,0.664,0.11,-34.084,0.0495
3695,Hollywood Musical!,D.D. Jackson,01u7BVdgU7EmjtBPHVvQSV,Hollywood Musical! (Original Motion Picture Soundtrack),spotify:album:2l3770qV33FiUUbo38CEYq,Just Another Day in Hell A,https://p.scdn.co/mp3-preview/206b58b19bc6b5fe25d7256898be1ec6e4a305f8?cid=0e18970867524f1fba6634279dd9e5b2,0NBhFmBtelfBvjVJmn4BgG,0,0.0891,0.48100000000000004,0.8420000000000001,143.95600000000002,0.665,0.0,0.0716,-6.796,0.0727
3696,Barracuda,Bryony Marks,4WpfxnvI0esrMTyPevUppy,Barracuda (Original TV Soundtrack),spotify:album:6aeMoRgOdg3CzLZODYjQDK,EP 1 Prologue (feat. Shane O'mara),https://p.scdn.co/mp3-preview/6d5bdbc67a185c76ff92cce4bddd32ba6f24d277?cid=0e18970867524f1fba6634279dd9e5b2,12I2pAMqMq6MokOOZg8AqB,1,0.93,0.595,0.179,101.99,0.0639,0.922,0.0828,-19.069000000000003,0.0356
3705,Aap Ki Khatir,Himesh Reshammiya,0sSxphmGskGCKlwB9xa6WU,Himesh Reshammiya - Aap Ki Khatir,spotify:album:5usp2255vx5U8adUs0rLtr,"Aap Ki Khatir (From ""Aap Ki Khatir"")",https://p.scdn.co/mp3-preview/a250e8d2c088fd5b77457e130eba75e01220b7c2?cid=0e18970867524f1fba6634279dd9e5b2,5aZoHx0G4QPahpo78sov5W,16,0.00309,0.755,0.67,119.99700000000001,0.856,0.0,0.0674,-11.099,0.0426
3707,Manos: The Hands of Fate,Russ Huddleston,0Sao9sqX5qjfUmDw37ArN4,Manos: The Hands of Fate (Original Soundtrack),spotify:album:0teRcUXfGcpc5gOjqIg5Qz,Forgetting You (Love Theme from Manos: The Hands of Fate),https://p.scdn.co/mp3-preview/3abde09ca1160d834762a99545b6db91710ea1b3?cid=0e18970867524f1fba6634279dd9e5b2,0kpg5tp9T8vs3C49XkRYOu,7,0.982,0.457,0.0146,109.625,0.27699999999999997,0.00433,0.16,-35.105,0.0358
3709,Shattered Sky,Steve Steckler,4yAUf9aHwuJWIGoY9LrsCg,Shattered Sky (Original Motion Picture Soundtrack),spotify:album:6uhzAus2wdkgGrJfd5Ikxa,The Ozone Hole Changes Everything,https://p.scdn.co/mp3-preview/2085edfb5847db39bbd510927ca8c5bc2d10ba59?cid=0e18970867524f1fba6634279dd9e5b2,6P5sRxSoows4vcIhHxgbcj,0,0.7040000000000001,0.51,0.495,149.78799999999998,0.0354,0.92,0.111,-16.634,0.0775
3715,Hope Dances,Matthew A.C. Cohen,6tLxVHfh6BEskHzvimKXFA,Hope Dances (Original Motion Picture Soundtrack),spotify:album:02MU1VeMYQ37nYVyr905fs,Hope Dances,https://p.scdn.co/mp3-preview/cf864135818e9c597d2aa3a8776cba22050523b6?cid=0e18970867524f1fba6634279dd9e5b2,3YaFYB8NHgP5QRaSAGiO5v,1,0.902,0.5820000000000001,0.633,124.95200000000001,0.037000000000000005,0.9,0.151,-11.134,0.0361
3717,Nightmare,Don Banks,2PxRkCg0zVoDkg7dQ1ElaP,Nightmare (Original Movie Soundtrack),spotify:album:5aVx2SPUSxkCfUzlEs5uoK,Nightmare - Main Title,https://p.scdn.co/mp3-preview/c3ae83adc4c6efaf16004f483b41aa73341d34dd?cid=0e18970867524f1fba6634279dd9e5b2,61GpvPFx4Mbouu1EKFn5P5,0,0.8490000000000001,0.19899999999999998,0.429,85.76899999999999,0.15,0.377,0.669,-10.888,0.0564
3719,Clowntergeist,Kris Bendrick,6XzajlP7Y0Krzl7t2gMgC0,Clowntergeist (Original Motion Picture Soundtrack),spotify:album:7DQUClwyE7Q7TVWVyHULiy,A Thousand Red Balloons,https://p.scdn.co/mp3-preview/5cb0a9b96638c58ef496d934e6c32bb68354ff5a?cid=0e18970867524f1fba6634279dd9e5b2,68yLKYQI5GvsITNUT19Sw8,0,0.483,0.20199999999999999,0.00126,66.473,0.0306,0.9470000000000001,0.0761,-28.926,0.0496
3721,Within,Jeff Toyne,0Kn2XdAJZAaRKG1hESDyW9,Within (Original Motion Picture Soundtrack),spotify:album:7aOhtWbmodkXuavozgzEdb,Within Main Titles,https://p.scdn.co/mp3-preview/59cf10158a6df3661589460ba21bef98fa2a8f2e?cid=0e18970867524f1fba6634279dd9e5b2,1clm5QBfB92ygsclss34uF,0,0.89,0.193,0.0882,71.185,0.0367,0.581,0.0516,-26.29,0.0333
3723,Kickboxer,Paul Hertzog,409cI7liPsNtYwPyKLln7d,Kickboxer: The Deluxe Edition Soundtrack,spotify:album:5GEMDzzKJzVJkwRiPYPzn4,Advanced Training,https://p.scdn.co/mp3-preview/470510ac6aa1c288ed6c3cd1e2674a2c10902759?cid=0e18970867524f1fba6634279dd9e5b2,0HpKj1IlWhBBnRmaU4WQqR,45,0.0036,0.251,0.556,96.64200000000001,0.146,0.883,0.23199999999999998,-10.97,0.027000000000000003
3725,The Bunnyman Massacre,Peter Scartabello,4TO9ayg3xZLoDTwazl5nPk,The Bunnyman Massacre (Original Motion Picture Soundtrack),spotify:album:5xRXNs01fRaQDj0Eny1zzZ,Opening Credits,https://p.scdn.co/mp3-preview/4dced90d8aa718461c2114903a089deb8b816822?cid=0e18970867524f1fba6634279dd9e5b2,3yABPKPhcOSmGLGy4P81St,0,0.0366,0.134,0.0544,81.73,0.0316,0.8370000000000001,0.107,-21.69,0.0348
3727,The Last Stand,Mowg,4oUHIQIBe0LHzYfvXNW4QM,The Last Stand (Original Motion Picture Score),spotify:album:0DBaFCdIaq3hmCs6TNKsut,Cortez Extraction,https://p.scdn.co/mp3-preview/2875d6658a3a7fb538de1967b8c231e88c29c14c?cid=0e18970867524f1fba6634279dd9e5b2,6czmuRGMeNUrg8x5tV8RBO,0,0.265,0.304,0.563,190.91,0.0901,0.852,0.10800000000000001,-14.546,0.0701
3729,Tales of the Riverbank,Mark Thomas,7Dxsic9QYvxLTrnmGrYN1p,Tales of the Riverbank (Original Motion Picture Soundtrack),spotify:album:6W1HsI9P9dP656lqGGTaPU,Main Title Theme,https://p.scdn.co/mp3-preview/285564c62b9e02c2b20ce321d881b6ae878fdeb3?cid=0e18970867524f1fba6634279dd9e5b2,0qviGCy2of9ugqukuj3hoX,0,0.9490000000000001,0.212,0.115,109.74799999999999,0.04,0.782,0.12300000000000001,-16.507,0.0379
3730,Counting for Thunder,Michael Futreal,3SqwVvlsPmU4v5dgdWXolt,Counting for Thunder (Original Motion Picture Score),spotify:album:71BfHzycOUHdLKKqeW4lnT,Main Theme,https://p.scdn.co/mp3-preview/0c6c2cff93d52ae3bd4618d09441235f0dfac04a?cid=0e18970867524f1fba6634279dd9e5b2,7HJ7U6UyOKI2tB99Z6XNYl,0,0.861,0.462,0.23,133.666,0.0805,0.9109999999999999,0.113,-16.285,0.0411
3731,The Marksman,Sean Callery,1mSdzR53wTsiokwyE8BJkl,The Marksman (Original Motion Picture Soundtrack),spotify:album:3oD9ohkC6wPRnCfQHY2IBa,Arriving In Chicago,https://p.scdn.co/mp3-preview/f16ca6e59cf3596291e47bf5a9c06db5d95ef5e5?cid=0e18970867524f1fba6634279dd9e5b2,6ODPTPmKk8SN0RScRuYntJ,25,0.987,0.14400000000000002,0.0816,79.195,0.0772,0.792,0.11699999999999999,-21.151,0.0391
3741,Christmas Break-In,J Bateman,0MSPoX1OhVlHE6FFHk4x0u,Christmas Break-In (Original Motion Picture Soundtrack),spotify:album:21su2NZwDHd2URH4tDX1bC,Ice Cream Truck Bandits,https://p.scdn.co/mp3-preview/d94fca0d2916ff29db66980865d06cfd089bbfa9?cid=0e18970867524f1fba6634279dd9e5b2,5WZmwlz16ZoLGddgyMdNo4,1,0.7490000000000001,0.376,0.285,100.19,0.155,0.565,0.0822,-13.115,0.0291
3743,Dawn of the Dragonslayer,Panu Aaltio,5sCoVcHMuOyIxhwrr0ZUoN,Dawn of the Dragonslayer (Original Motion Picture Soundtrack),spotify:album:2VdTh8OE1D6Zb0WvldSMBV,Paladin's Theme (Search for the Dragon),https://p.scdn.co/mp3-preview/9b9d87819aedb838543053fff5694a5c25b57414?cid=0e18970867524f1fba6634279dd9e5b2,19lg6jU5DpvV5PZSd8t0wC,11,0.0804,0.145,0.191,138.725,0.0348,0.895,0.17300000000000001,-20.352,0.0433
3748,AWOL-72,Michael John Mollo,3CfpX57DRZXzCrmwuzEUBp,AWOL-72 (Original Motion Picture Soundtrack),spotify:album:3IZ5flxTmUphVuUyq9yuFu,Interrogation Dream,https://p.scdn.co/mp3-preview/02868f5acd2a274334001f622d41dd1b3b53ff37?cid=0e18970867524f1fba6634279dd9e5b2,0wu6LKmmCXmA0xuL5zgyBM,0,0.442,0.276,0.263,77.78699999999999,0.141,0.953,0.10800000000000001,-21.57,0.0441
3754,Chaarulatha,Sundar C Babu,2ZBMhU2xbBH3G4dEGGjsfo,Chaarulatha (Malayalam) [Original Motion Picture Soundtrack],spotify:album:5weN0Vouz6inJwbbO7SBSk,Deivam Thanna,https://p.scdn.co/mp3-preview/b97f5c22e0f51f6a063dff957d0e78ec8c4ac23a?cid=0e18970867524f1fba6634279dd9e5b2,5Ch2YKwDwcZuRs0fDcwgFw,0,0.736,0.496,0.38299999999999995,100.001,0.16399999999999998,0.0,0.083,-7.296,0.026000000000000002
3762,The Red Man,Olivier Giacomotto,5tIMc0MdfB2OV6sULOmeao,The Red Man Original Motion Picture Soundtrack,spotify:album:1gIWBkuUQ0UXhIvOS30oV3,Main Theme - Original Mix,https://p.scdn.co/mp3-preview/f3070f5f483bdae1e65f274103ccace426ac8f18?cid=0e18970867524f1fba6634279dd9e5b2,6gNBjRsV7ooyyecYCAiROc,1,7.049999999999999e-05,0.289,0.726,168.035,0.0309,0.195,0.0981,-8.416,0.0415
3771,Don't Hang Up,Aleksi Aubry-Carlson,3kl0lYsypB1T8zybtHHqkP,Don't Hang Up (Original Motion Picture Soundtrack),spotify:album:6xYPVxlhDjrQ4xra24ZGXV,Miss Kolbein,https://p.scdn.co/mp3-preview/1e44ca8d670c55b7654ea5fb706c8e40b1843b51?cid=0e18970867524f1fba6634279dd9e5b2,0nlKkKivDT1bdcNfT3zB8r,0,0.313,0.156,0.23,71.898,0.0389,0.828,0.204,-21.828000000000003,0.0609
3773,Coming Home,Qigang Chen,13Jcxy4xCTHHdbPTxxKb98,Coming Home (Original Motion Picture Soundtrack),spotify:album:1Z8AbYMrl07gZrtVJDbEa3,My Beloved in My Heart 1,https://p.scdn.co/mp3-preview/3e73c43d24e7b5c88169da0f34fdd9a2d0482f3d?cid=0e18970867524f1fba6634279dd9e5b2,6jqJL02D152u1WBpFSubK9,0,0.995,0.172,0.0147,73.23899999999999,0.127,0.991,0.1,-27.96,0.0478
3775,Zombie Night,Alan Howarth,3Ia5S5H9yoQpc9Hqy0cqAU,Zombie Night,spotify:album:4B0a9nkTwgZ7liEJjyaxZK,Zombie Night Opening,https://p.scdn.co/mp3-preview/ff45c8b142238c0b884cc7dd841fcd88190a2769?cid=0e18970867524f1fba6634279dd9e5b2,5JNee9AapF8nEfirZfkiME,0,0.299,0.32899999999999996,0.20600000000000002,120.807,0.0273,0.6779999999999999,0.11699999999999999,-18.631,0.0404
3776,A Doggone Hollywood,Chuck Cirino,6nTrEFCCHC2i3j2QWFgxQd,A Doggone Hollywood (Original Motion Picture Soundtrack),spotify:album:1VsaE4v1M6JQhVKKUq681O,"Doggie 911 Intro / “Okay Boy, Let’s Do This” / Fluffy Little Dog",https://p.scdn.co/mp3-preview/4fc534e3703546d35fb148d1bae74c191e2b621b?cid=0e18970867524f1fba6634279dd9e5b2,1fCz0ajh4abNPOEkwQ9Olh,0,0.76,0.46,0.21100000000000002,125.854,0.245,0.93,0.10099999999999999,-15.869000000000002,0.0361
3778,The Third Day,Cristobal Tapia de Veer,3uUcdriXzvaQapjo3a4DZR,The Third Day: Summer (Music from the Limited Series),spotify:album:4FlwfdzjyUKFDaYocsNpmj,Parousia,https://p.scdn.co/mp3-preview/c0d36a8b202c7cf8b37c75c000e028220bfe299b?cid=0e18970867524f1fba6634279dd9e5b2,6s2fKVdjGwcgd9Rtp2IS1w,4,0.703,0.19,0.254,145.996,0.0823,0.899,0.254,-20.605,0.0421
3780,Stasis,Scott Glasgow,4nGPvo7sPAez4RYmVBHDwy,Stasis (Original Motion Picture Soundtrack),spotify:album:0p1BiM8bqREEWvUFcOfZ9E,Rebels,https://p.scdn.co/mp3-preview/05eac98ead124c6581f9b59c10ae77a2a984b71c?cid=0e18970867524f1fba6634279dd9e5b2,42M33U0vgsFpZVMrrksXnM,0,0.845,0.114,0.272,73.69800000000001,0.037000000000000005,0.912,0.568,-19.535999999999998,0.045
3785,My Little Sister,Emilio Larocca Conte,4ii3AQqbnyGcCMPUlNR0yH,My Little Sister (Original Motion Picture Soundtrack),spotify:album:2B83UWVyBXl06UDmwsvWkZ,Trauma Theme (Prologue),https://p.scdn.co/mp3-preview/a7365f307243b8f38d0e007edfb3b10f86899ba7?cid=0e18970867524f1fba6634279dd9e5b2,68sLZ9kDN0gjwIbOcijQhh,0,0.0407,0.268,0.255,101.335,0.266,0.89,0.106,-20.787,0.0597
3792,Disconnect,Max Richter,2VZNmg4vCnew4Pavo8zDdW,Disconnect (Original Motion Picture Soundtrack),spotify:album:7bdLOL6PWcvBlaaIaTKlPq,The Swimmer,https://p.scdn.co/mp3-preview/b734ba28b08b03c3063567232b10fea5dd726ec0?cid=0e18970867524f1fba6634279dd9e5b2,1GOF1KaBV1iqkASr2BidIk,18,0.662,0.126,0.174,148.774,0.0341,0.9570000000000001,0.10400000000000001,-16.8,0.0467
3801,The Callback Queen,Joseph Conlan,0xxUvzKrQRF5JLnvPXrcg2,The Callback Queen (Original Motion Picture Soundtrack),spotify:album:2KiIzST7522m084Bo5NHib,Kate and Vincent,https://p.scdn.co/mp3-preview/c2a17d53d1ea25347b6da452fd528e0e65a34858?cid=0e18970867524f1fba6634279dd9e5b2,4koy40BwqmPsc1INYtBUfn,0,0.991,0.133,0.0176,78.11399999999999,0.042,0.823,0.0817,-27.397,0.0437
3808,Rats,Pierre Takal,5deRJKa95v1fryPRS7yPrU,Rats,spotify:album:2tbOUN6JFmTeaRCDASw6il,Afoot,https://p.scdn.co/mp3-preview/2310c766f79e640575e59eb0669c939c3de186f0?cid=0e18970867524f1fba6634279dd9e5b2,3adM8814XaCQs3HCgrfKeL,0,0.674,0.247,0.14300000000000002,113.994,0.034,0.919,0.2,-26.142,0.0394
3809,Anna,Michel Corriveau,3ijULZP2kn2VBIe9LdbzNY,Anna (Bande sonore originale du film Anna),spotify:album:2FfGSkILnN2h6ZNFfINlIM,Entrevues,https://p.scdn.co/mp3-preview/cf7378712d4b05bb737a1ef4f8f69e4722ab0bc2?cid=0e18970867524f1fba6634279dd9e5b2,45Kf0uxkjVt1oPxx5cZH7o,0,0.9209999999999999,0.149,0.0829,137.459,0.0289,0.898,0.127,-34.506,0.0495
3813,The Fuzzy Pink Nightgown,Billy May,45Z2ShPqr2p9ZgfkYhZUgq,The Fuzzy Pink Nightgown (Original Motion Picture Soundtrack),spotify:album:0swMbR5yMPTwya9l5H3hPH,Introduction,https://p.scdn.co/mp3-preview/cbd783e395e66c64c768b4a9b5d57521beeba334?cid=0e18970867524f1fba6634279dd9e5b2,0NjFOAG6MRT5jic4uWfoBH,0,0.6859999999999999,0.265,0.514,85.948,0.293,0.00425,0.249,-6.632999999999999,0.0343
3816,Truth About Kerry,Ciaran Hope,2ziDovAWtRwYDWePxwplsb,Truth About Kerry (Original Motion Picture Soundtrack),spotify:album:3PqF8G7dwJ1AWfpAnkcINw,Nightmares,https://p.scdn.co/mp3-preview/baa86549a01aa8b76130c5bc5788e3d19a8e930a?cid=0e18970867524f1fba6634279dd9e5b2,4kPQ0mDbnPYyyMgH1tvtJY,0,0.58,0.179,0.33899999999999997,76.665,0.0285,0.9059999999999999,0.0987,-17.041,0.0442
3819,The Corrupted,Andrew Kawczynski,35BsHSiq6tNWrLiFcIeXcu,The Corrupted (Original Motion Picture Soundtrack),spotify:album:3Q4IP5zXDjpwLKmllzIAGH,Blinded by Crime,https://p.scdn.co/mp3-preview/4b53ed30c54610abec34a7f4d85eb73936c25df0?cid=0e18970867524f1fba6634279dd9e5b2,4XAVIuWYQezwjPbWCKXfQs,3,0.6759999999999999,0.40700000000000003,0.31,95.68700000000001,0.0324,0.866,0.19899999999999998,-24.85,0.0516
3820,Splintered,Richard Bodgers,2YHbE1sgxEIIpufRQZHPEQ,Splintered,spotify:album:5YGMB9wCdfGXM9XtiNlzpZ,Splintered III,https://p.scdn.co/mp3-preview/ad5bd47dd38d12c8e53c6f86d4b343593685f764?cid=0e18970867524f1fba6634279dd9e5b2,3S2zhZfIzRzhByL6VwK9L8,7,0.545,0.337,0.41100000000000003,124.831,0.0775,0.8240000000000001,0.36700000000000005,-12.607000000000001,0.0648
